latitude;longitude;local;tipo;estado;fonte
41.224994;-8.689772;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149915;-8.636405;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177239;-8.590443;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161956;-8.612209;Bird;bicycle;broken;veiculos_porto
41.153692;-8.608368;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.18085;-8.613986;Bolt;bicycle;parked;veiculos_porto
41.156084;-8.66388;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153935;-8.612095;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148009;-8.608381;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.166275;-8.649478;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153727;-8.608331;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.146132;-8.59629;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.166652;-8.625001;Bolt;twoWheeledVehicle;broken;veiculos_porto
41.150118;-8.644845;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.180857;-8.614087;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161352;-8.630476;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.151711;-8.627453;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.16666;-8.625069;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.17872;-8.634516;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.18973;-8.598257;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.159373;-8.660171;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.157052;-8.681645;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.179859;-8.693838;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177368;-8.590069;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.15434;-8.674124;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.162938;-8.592293;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.160252;-8.644031;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.156749;-8.604576;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.150182;-8.612455;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177528;-8.605229;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.170019;-8.632097;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.146337;-8.615363;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.165156;-8.598797;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.158547;-8.598576;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161074;-8.646578;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.173081;-8.633236;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1637;-8.614102;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154503;-8.602741;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147844;-8.624348;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.146077;-8.596;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148104;-8.674809;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153906;-8.679041;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177196;-8.59186;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177151;-8.590263;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.15017;-8.612692;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161938;-8.612436;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.163655;-8.620459;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.196309;-8.609168;Bolt;twoWheeledVehicle;broken;veiculos_porto
41.173695;-8.689272;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.145214;-8.617389;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149211;-8.611598;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.222702;-8.700214;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148341;-8.644786;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149821;-8.610967;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.151768;-8.627417;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.151903;-8.627323;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.155423;-8.671697;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161326;-8.630701;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.159778;-8.582503;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.142358;-8.615323;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.165116;-8.64206;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.14799;-8.608378;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154374;-8.643199;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.178852;-8.600001;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149015;-8.671534;Bolt;bicycle;parked;veiculos_porto
41.153834;-8.67135;Bolt;bicycle;parked;veiculos_porto
41.152311;-8.637584;Bolt;bicycle;parked;veiculos_porto
41.153946;-8.67915;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154487;-8.603115;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.176609;-8.651381;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177625;-8.597949;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.143479;-8.612029;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.150592;-8.639246;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.165725;-8.671928;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.150025;-8.600303;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153467;-8.605394;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.171126;-8.61257;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.146078;-8.596056;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.178736;-8.599983;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148218;-8.586106;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.146162;-8.601923;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.171128;-8.687991;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147894;-8.618121;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154373;-8.643242;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149729;-8.611329;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177226;-8.590439;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.156692;-8.604607;Bolt;twoWheeledVehicle;broken;veiculos_porto
41.181667;-8.690554;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153314;-8.605598;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148971;-8.671661;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177035;-8.594508;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.184842;-8.662119;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.17732;-8.590108;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.16553;-8.603747;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149452;-8.675933;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.165765;-8.678467;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.140852;-8.617347;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1630516;-8.6761932;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1667545;-8.6878188;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1600252;-8.6380487;Bird;twoWheeledVehicle;broken;veiculos_porto
41.149422;-8.622658;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.171076;-8.612709;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148201;-8.586093;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.160475;-8.654476;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.186703;-8.69359;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.166766;-8.687845;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.15501;-8.612235;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.171128;-8.612451;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154941;-8.612159;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177935;-8.609189;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.14819;-8.586073;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161771;-8.603861;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161758;-8.603467;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147967;-8.614884;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148559;-8.670052;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148382;-8.599042;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.159559;-8.666175;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.163309;-8.616058;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1633988;-8.6161261;Bird;twoWheeledVehicle;parked;veiculos_porto
41.161431;-8.684969;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.166334;-8.649398;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177222;-8.590342;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.16014;-8.644007;Bolt;twoWheeledVehicle;broken;veiculos_porto
41.152345;-8.607098;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161789;-8.603659;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.145826;-8.600634;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148498;-8.599062;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.143615;-8.610582;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.145812;-8.614339;Bolt;bicycle;parked;veiculos_porto
41.145967;-8.614244;Bolt;bicycle;parked;veiculos_porto
41.145917;-8.614286;Bolt;bicycle;parked;veiculos_porto
41.15461;-8.602736;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148166;-8.586163;Bolt;bicycle;parked;veiculos_porto
41.148214;-8.586095;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.140925;-8.617492;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.15552;-8.629773;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1495;-8.676;Bolt;bicycle;parked;veiculos_porto
41.158765;-8.633822;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177328;-8.590031;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148151;-8.615423;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161757;-8.603621;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.172749;-8.610981;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.178876;-8.600109;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.166533;-8.625125;Bolt;bicycle;parked;veiculos_porto
41.185114;-8.685737;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.150454;-8.61127;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161782;-8.603574;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153505;-8.605436;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153145;-8.599707;Bolt;bicycle;parked;veiculos_porto
41.153513;-8.61026;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147937;-8.614651;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.165036;-8.598791;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1642622;-8.686409;Bird;twoWheeledVehicle;parked;veiculos_porto
41.189737;-8.598282;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.184049;-8.668722;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154395;-8.643306;Bolt;bicycle;parked;veiculos_porto
41.176656;-8.689024;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.16556;-8.603708;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1603432;-8.6378822;Bird;twoWheeledVehicle;parked;veiculos_porto
41.178844;-8.600038;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149415;-8.673572;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.151275;-8.667251;Bird;bicycle;outOfService;veiculos_porto
41.147492;-8.667567;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.144058;-8.622008;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.179116;-8.690471;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154526;-8.602822;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.163371;-8.669046;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.180943;-8.614115;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.150179;-8.600316;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.170071;-8.632106;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147621;-8.67162;Bolt;bicycle;parked;veiculos_porto
41.163084;-8.668351;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153196;-8.655814;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.164897;-8.598777;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.169979;-8.63215;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177912;-8.609159;Bolt;bicycle;parked;veiculos_porto
41.148011;-8.608332;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148399;-8.637847;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147841;-8.624382;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1667557;-8.6878023;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1545702;-8.6628542;Bird;twoWheeledVehicle;parked;veiculos_porto
41.15041;-8.586178;Bird;bicycle;broken;veiculos_porto
41.164276;-8.686423;Bird;bicycle;parked;veiculos_porto
41.159611;-8.683485;Bird;bicycle;parked;veiculos_porto
41.1595643;-8.6661652;Bird;twoWheeledVehicle;parked;veiculos_porto
41.166807;-8.687879;Bird;bicycle;outOfService;veiculos_porto
41.146067;-8.596286;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153586;-8.610194;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147552;-8.614692;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.150209;-8.662366;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.151489;-8.618046;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.160491;-8.654605;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.172618;-8.610992;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153214;-8.599723;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.178858;-8.634457;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154969;-8.612218;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.159549;-8.683434;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153919;-8.612147;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.152954;-8.599567;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1462707;-8.6154547;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.1649375;-8.5987753;Bird;twoWheeledVehicle;parked;veiculos_porto
41.162338;-8.607709;Bird;bicycle;parked;veiculos_porto
41.154262;-8.674077;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154674;-8.602779;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.180441;-8.666437;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.155387;-8.671847;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.145031;-8.606789;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1570223;-8.6816377;Bird;twoWheeledVehicle;parked;veiculos_porto
41.156038;-8.663923;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.206956;-8.614238;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148347;-8.599013;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.157269;-8.618046;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.165569;-8.636133;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.15422;-8.602825;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.156126;-8.66385;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1545029;-8.6746797;Bird;twoWheeledVehicle;parked;veiculos_porto
41.146286;-8.6153193;Bird;twoWheeledVehicle;parked;veiculos_porto
41.153192;-8.638487;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1467472;-8.6063962;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.1617228;-8.6116858;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1617827;-8.6037397;Bird;twoWheeledVehicle;parked;veiculos_porto
41.149316;-8.609817;Bird;bicycle;outOfService;veiculos_porto
41.169323;-8.6126919;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.161859;-8.603623;Bird;bicycle;parked;veiculos_porto
41.1502571;-8.6004572;Bird;twoWheeledVehicle;parked;veiculos_porto
41.162348;-8.607696;Bird;bicycle;parked;veiculos_porto
41.1599123;-8.5893848;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.170197;-8.6573472;Bird;twoWheeledVehicle;parked;veiculos_porto
41.150451;-8.662055;Bird;bicycle;outOfService;veiculos_porto
41.145244;-8.617351;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177176;-8.648582;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.152287;-8.6376;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.178764;-8.599936;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177359;-8.590091;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177332;-8.590025;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.163835;-8.620361;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1595459;-8.6660891;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.143731;-8.612881;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.161728;-8.603693;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.180043;-8.688265;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.170792;-8.65671;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1469168;-8.6061098;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.155302;-8.629662;Bird;bicycle;outOfService;veiculos_porto
41.155126;-8.618537;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.174753;-8.59902;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.178797;-8.634513;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.150132;-8.662274;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.17474;-8.599002;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147239;-8.592852;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149707;-8.604904;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.166586;-8.625106;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.157887;-8.632897;Bird;bicycle;outOfService;veiculos_porto
41.1608695;-8.6437193;Bird;twoWheeledVehicle;parked;veiculos_porto
41.160714;-8.643795;Bird;bicycle;outOfService;veiculos_porto
41.162051;-8.612317;Bird;bicycle;broken;veiculos_porto
41.161766;-8.611827;Bird;bicycle;broken;veiculos_porto
41.148734;-8.614251;Bird;bicycle;outOfService;veiculos_porto
41.148052;-8.650924;Bird;bicycle;outOfService;veiculos_porto
41.169612;-8.622095;Bird;bicycle;broken;veiculos_porto
41.1571302;-8.667448;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.141648;-8.606286;Bird;bicycle;parked;veiculos_porto
41.1571633;-8.6675007;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.153961;-8.678905;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153983;-8.612063;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.176988;-8.594528;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.178856;-8.600181;Bolt;bicycle;parked;veiculos_porto
41.1748;-8.598972;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1555622;-8.6292968;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1499405;-8.6363497;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.1540038;-8.6714648;Bird;twoWheeledVehicle;parked;veiculos_porto
41.166608;-8.680338;Bird;bicycle;parked;veiculos_porto
41.1828575;-8.6455727;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.145202;-8.616032;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.18085;-8.61403;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149482;-8.676015;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.150616;-8.610891;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154383;-8.643147;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.172627;-8.611194;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154534;-8.602832;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.146234;-8.615404;Bolt;bicycle;parked;veiculos_porto
41.153576;-8.605474;Bolt;bicycle;parked;veiculos_porto
41.162959;-8.591926;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153428;-8.605495;Bolt;bicycle;parked;veiculos_porto
41.146143;-8.601988;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.174739;-8.598993;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148031;-8.60832;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.155472;-8.630031;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177999;-8.609212;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.166399;-8.649298;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.154565;-8.602768;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.177221;-8.590414;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.15847;-8.664634;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.146174;-8.607402;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149446;-8.676004;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.16328;-8.663008;Bird;bicycle;parked;veiculos_porto
41.17721;-8.591781;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153168;-8.638473;Bird;bicycle;parked;veiculos_porto
41.1503068;-8.6557948;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1461157;-8.6041487;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1488455;-8.6268667;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1532717;-8.6619455;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1422738;-8.6152372;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.1501961;-8.6623306;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1595147;-8.6661463;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.1585013;-8.6294007;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1480882;-8.6519493;Bird;twoWheeledVehicle;parked;veiculos_porto
41.148405;-8.637832;Bird;bicycle;outOfService;veiculos_porto
41.1500664;-8.6180182;Bird;twoWheeledVehicle;parked;veiculos_porto
41.177967;-8.609171;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1462059;-8.6125774;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.1485214;-8.6700077;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1497657;-8.6063955;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1599863;-8.5894312;Bird;twoWheeledVehicle;parked;veiculos_porto
41.159368;-8.6834398;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1482239;-8.5861311;Bird;twoWheeledVehicle;parked;veiculos_porto
41.141701;-8.606124;Bird;bicycle;broken;veiculos_porto
41.170739;-8.656697;Bird;bicycle;parked;veiculos_porto
41.170826;-8.65669;Bird;bicycle;parked;veiculos_porto
41.1468568;-8.6063453;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1508331;-8.6145067;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.1554503;-8.6294962;Bird;twoWheeledVehicle;broken;veiculos_porto
41.1483937;-8.5992175;Bird;twoWheeledVehicle;parked;veiculos_porto
41.143446;-8.609256;Bird;bicycle;outOfService;veiculos_porto
41.152375;-8.607055;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.14592;-8.614226;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.152301;-8.607127;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147773;-8.624396;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1462988;-8.615366;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1588835;-8.6216843;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1500637;-8.6621143;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1588898;-8.6219149;Bird;twoWheeledVehicle;parked;veiculos_porto
41.148203;-8.586091;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.158869;-8.628627;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147979;-8.617976;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1560843;-8.6638407;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.1643085;-8.686368;Bird;twoWheeledVehicle;parked;veiculos_porto
41.1560974;-8.663888;Bird;twoWheeledVehicle;outOfService;veiculos_porto
41.1631303;-8.6761638;Bird;twoWheeledVehicle;parked;veiculos_porto
41.165179;-8.642091;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.165031;-8.64206;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.143657;-8.610762;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.14617;-8.601944;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148191;-8.586127;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.150227;-8.655597;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.165092;-8.613594;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.151825;-8.604281;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.15207;-8.609939;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.164458;-8.600736;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.1523;-8.609905;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147852;-8.624311;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.171113;-8.612678;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.143706;-8.610794;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.147952;-8.624359;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.155391;-8.671862;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.165026;-8.600012;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.146724;-8.603748;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.179235;-8.676968;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.166572;-8.625086;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.145232;-8.617367;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.164351;-8.636692;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.157883;-8.665514;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.176605;-8.687468;Bolt;bicycle;parked;veiculos_porto
41.146171;-8.604258;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.148189;-8.586099;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.149086;-8.609835;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153951;-8.679082;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.169981;-8.632039;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.153541;-8.6103;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.179851;-8.693899;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.179937;-8.693747;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.115128;-8.58365;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.173762;-8.689222;Bolt;twoWheeledVehicle;parked;veiculos_porto
41.164258;-8.686428;Bolt;twoWheeledVehicle;onRoute;veiculos_porto
